id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
3469627,Lovely cozy new renovated rm Shatin,6975429,Feronia,,Sha Tin,22.38055,114.18658,Private room,568,28,52,2019-12-01,0.53,1,353,0,
3525683,Newly renovated! Explore like local,6067974,Wilson,,Wan Chai,22.28394,114.19254,Entire home/apt,1200,28,63,2022-06-25,0.66,52,27,2,
3535812,"Kowloon Mongkok 1812 Quadruple Room A,near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31716,114.17058,Private room,599,2,43,2019-10-05,0.46,12,0,0,
3545636,"Kowloon Mongkok 1812 Twin Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31782,114.16945,Private room,310,2,21,2019-08-11,0.22,12,0,0,
3587653,Sweet home near university,7842633,Chu,,Tuen Mun,22.4155,113.98068,Entire home/apt,850,30,0,,,2,272,0,
3596518,SPECTACULAR Seaview 3 BEDRM Unit,15586744,Sven,,Sai Kung,22.29287,114.2731,Entire home/apt,1680,7,25,2018-04-22,0.27,15,168,0,
3616954,Deluxe Studio - Causeway Bay,4584648,Ivy,,Wan Chai,22.27902,114.18248,Private room,217,31,1,2015-07-01,0.01,384,365,0,
3712813,"Kowloon Mongkok 1812 Double Room A, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31664,114.16859,Private room,299,2,10,2019-03-22,0.11,12,0,0,
3783735,"Kowloon Mongkok 1812 Triple Room A, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31686,114.16892,Private room,450,2,94,2020-12-26,0.97,12,0,0,
3870691,"Kowloon Mongkok 1812 Twin Room C, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.3174,114.16884,Private room,310,2,56,2019-11-25,0.59,12,0,0,
3870727,"Kowloon Mongkok 1812 Triple Room B, near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31574,114.17059,Private room,450,2,48,2021-06-25,0.49,12,0,0,
3885448,Home SWEET Home in TST Hong Kong,20094528,Ivy,,Yau Tsim Mong,22.29778,114.17275,Entire home/apt,929,1,2,2015-01-02,0.02,1,363,0,
3886298,"2 bath,3 bdr, 13ppl Beside MK MTR",14634338,Rick,,Yau Tsim Mong,22.31256,114.1698,Entire home/apt,1800,1,118,2020-01-22,1.32,6,201,0,
3890627,Beside MTR 5 double bed 2 Bar in MK,14634338,Rick,,Yau Tsim Mong,22.31302,114.17188,Entire home/apt,1800,1,165,2019-12-05,1.68,6,199,0,
3903088,"Beside Mongkok MTR,3bdr,2bath,13ppl",14634338,Rick,,Yau Tsim Mong,22.31165,114.1718,Entire home/apt,1800,1,99,2019-12-15,1.09,6,168,0,
3903373,2min MTR 5 double bed 2 Bath in MK,14634338,Rick,,Yau Tsim Mong,22.313,114.17015,Entire home/apt,1800,1,73,2019-08-20,0.74,6,200,0,
3937739,tai hang - spacious simple mattress,10867451,Gui,,Wan Chai,22.27944,114.19224,Shared room,300,14,1,2016-01-02,0.01,1,0,0,
3955852,Causeway Bay FURNISHED room,4584648,Ivy,,Wan Chai,22.27772,114.17856,Private room,180,31,0,,,384,336,0,
3974906,"2 BR, great location w Balcony",19112239,Angel,,Wan Chai,22.27887,114.17664,Entire home/apt,1180,3,79,2019-10-30,0.81,1,0,0,
3988151,Nice Flatshare in Mongkok,4584648,Ivy,,Yau Tsim Mong,22.32015,114.17031,Private room,180,30,0,,,384,365,0,
4008972,Room Available in North point,4584648,Ivy,,Eastern,22.29059,114.19828,Private room,180,31,0,,,384,365,0,
4016920,Room in Old Bailey St. Central,4584648,Ivy,,Central & Western,22.28235,114.15248,Private room,180,31,0,,,384,365,0,
4019615,Room available in sheung Wan,4584648,Ivy,,Central & Western,22.28806,114.14981,Private room,180,31,0,,,384,364,0,
4033527,Nice room - in Wanchai !!!,4584648,Ivy,,Wan Chai,22.27927,114.17396,Private room,180,30,0,,,384,365,0,
4041673,Spacious room Central,4584648,Ivy,,Central & Western,22.2806,114.15657,Private room,180,31,0,,,384,364,0,
4053934,Quarry Bay Studio,4584648,Ivy,,Eastern,22.29025,114.21014,Private room,180,31,1,2015-04-13,0.01,384,365,0,
4078286,Brand New Designer Apartment,18228281,Lincoln,,Central & Western,22.28159,114.15009,Entire home/apt,1747,28,140,2020-01-06,1.44,1,365,0,
4081290,NICE Flat Room in mid level Central_ML1,4584648,Ivy,,Central & Western,22.28041,114.15046,Private room,180,31,1,2015-10-28,0.01,384,365,0,
4108656,Tin Hau Nice ROOM NEAR MTR  in Flat Share,4584648,Ivy,,Wan Chai,22.28491,114.19037,Private room,180,30,0,,,384,365,0,
4122473,studio in Kennedy Town,4584648,Ivy,,Central & Western,22.28475,114.13165,Entire home/apt,217,31,0,,,384,365,0,
4131018,Yau Ma Tei Flat share unit,4584648,Ivy,,Yau Tsim Mong,22.30961,114.17227,Private room,180,31,1,2015-01-31,0.01,384,364,0,
4138543,INCREDIBLE Architect Design Duplex SPACE Ensuite,15586744,Sven,,Sha Tin,22.38395,114.18673,Private room,500,28,36,2019-09-13,0.39,15,341,0,
4139784,INCREDIBLE Architect Design Duplex EARTH Ensuite,15586744,Sven,,Sha Tin,22.38396,114.18642,Private room,500,28,14,2021-08-14,0.15,15,341,0,
4142601,INCREDIBLE Architect Design Duplex AIR Room,15586744,Sven,,Sha Tin,22.38177,114.18784,Private room,400,28,39,2021-03-21,0.41,15,287,0,
4165842,Sheung Wan Nice Flatshare,4584648,Ivy,,Central & Western,22.28549,114.14765,Private room,180,29,0,,,384,364,0,
4174463,Furnished room in Causeway Bay,4584648,Ivy,,Wan Chai,22.2767,114.1821,Private room,180,30,1,2015-08-05,0.01,384,365,0,
4174529,Fortress Hill studio,4584648,Ivy,,Eastern,22.2901,114.19902,Private room,217,30,1,2015-07-23,0.01,384,365,0,
4174619,A sharing flat available in Wan Chai(mh3c),4584648,Ivy,,Wan Chai,22.27886,114.17302,Private room,180,30,0,,,384,364,0,
4174689,"studio in Yau Ma Tei, Waterloo rd",4584648,Ivy,,Yau Tsim Mong,22.31305,114.1692,Private room,217,31,1,2015-06-14,0.01,384,365,0,
4193855,Central room is available,4584648,Ivy,,Central & Western,22.28051,114.15085,Private room,180,30,1,2016-04-30,0.01,384,350,0,
4212561,Nice Room in Tin Hau (th1b),4584648,Ivy,,Wan Chai,22.28351,114.19067,Private room,180,30,0,,,384,365,0,
4218574,Wan Chai NICE Room -----,4584648,Ivy,,Central & Western,22.2826,114.15076,Private room,180,31,1,2015-01-05,0.01,384,365,0,
4228094,North Point Nicely Furnished Room,4584648,Ivy,,Eastern,22.28977,114.20155,Private room,180,31,0,,,384,365,0,
4237262,Nice room in Sai Ying Pun,4584648,Ivy,,Central & Western,22.28782,114.14744,Private room,180,30,0,,,384,365,0,
4246603,Student hostel for 1 or 2_La Pourpe,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,550,90,34,2020-08-09,0.36,13,91,0,
4362354,Cozy Studio (NorthPoint MTR),3707765,Amy,,Eastern,22.29277,114.19858,Entire home/apt,1000,30,101,2019-06-25,1.06,1,40,0,
4406834,"Kowloon Mongkok 1812 Quadruple Room B,near station",6361579,Man Ching Athena,,Yau Tsim Mong,22.31747,114.16852,Private room,599,2,59,2020-12-25,0.63,12,0,0,
4436837,Student Hotel for 1 or 2_La Luxe,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,600,90,304,2020-04-05,3.22,13,29,0,
4471776,Lamma Island Yung Shue Wan Studio,2411054,Ming,,Islands,22.23053,114.11268,Entire home/apt,542,2,206,2022-03-20,2.19,1,47,25,
4503527,SPECTACULAR Seaview WOW Ensuite,15586744,Sven,,Sai Kung,22.29588,114.26792,Private room,850,28,10,2018-04-10,0.11,15,263,0,
4517169,Awesome Apt at Central location,12857043,Mandy,,Eastern,22.29311,114.20241,Entire home/apt,2800,28,5,2020-08-12,0.10,1,325,0,
4541992,"1房靚裝高铁九龍站傍/1BR/MTR Austin, Kln H Speed train STN",19664529,Lily,,Yau Tsim Mong,22.30739,114.16701,Entire home/apt,250,30,187,2021-02-21,2.20,2,85,0,
4541997,"3房靚裝高铁九龍站傍/3BR/MTR Austin, Kln H Speed train STN",19664529,Lily,,Yau Tsim Mong,22.3078,114.16799,Entire home/apt,845,30,198,2021-02-16,2.33,2,365,0,
4550324,Cottage-style flat in Sai Kung,2395789,Rebekka,,Sai Kung,22.38723,114.26637,Entire home/apt,1829,2,233,2022-08-28,2.45,1,64,56,
4576534,20%off Free WiFi “1” Studio near Subway,10575316,Ethan,,Central & Western,22.28668,114.14095,Entire home/apt,330,3,55,2022-05-23,0.62,7,94,8,
4678644,Friendly | Authentically HK living,634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Hotel room,224,1,174,2020-01-30,1.83,6,79,0,
4691285,Wan Chai ROOM available !!!,4584648,Ivy,,Wan Chai,22.27673,114.17258,Private room,180,30,0,,,384,365,0,
4691361,Kowloon | Authentically HK living,634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Shared room,250,2,64,2019-11-11,0.68,6,79,0,
4695498,Student Hostel for 1 person_La Tatami,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,350,90,472,2020-08-24,5.00,13,118,0,
4696858,Student Hostel for 1 person_La Vue,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,480,90,335,2019-10-31,3.55,13,87,0,
4702937,SYP room available.,4584648,Ivy,,Central & Western,22.28721,114.14435,Private room,130,30,0,,,384,365,0,
4703186,DELUXE LAN KWAI FONG room --- CENTRAL,4584648,Ivy,,Central & Western,22.28035,114.15638,Private room,180,29,0,,,384,365,0,
4712476,Sheung Wan - nxt to Western Market,4584648,Ivy,,Central & Western,22.28628,114.14906,Private room,180,29,0,,,384,365,0,
4712684,Nice Sheung Wan Room,4584648,Ivy,,Central & Western,22.28576,114.14928,Private room,180,30,0,,,384,351,0,
4724498,Student Hotel for 1 person_La Rouge,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30679,114.16659,Private room,350,90,283,2020-08-09,3.00,13,0,0,
4724533,Student hostel for 1 or 2_La Deluxe,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,600,90,349,2019-10-19,3.70,13,0,0,
4724552,Student hostel for 1 or 2_La Sauge,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30679,114.16659,Private room,480,90,378,2020-07-07,4.00,13,78,0,
4730498,The best apartment in Sai Ying Pun is back!,24427956,Francis,,Central & Western,22.28626,114.13514,Entire home/apt,799,7,62,2022-09-08,0.66,1,39,4,
4751714,"Clean Quiet Private 1 BR! Austin, YMT, Jordan MTR",3820308,David,,Yau Tsim Mong,22.30841,114.16773,Entire home/apt,531,2,36,2022-08-19,0.39,9,146,3,
4763087,JW Rm7 for 2 ppl (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.1706,Private room,349,1,124,2019-05-04,1.32,11,362,0,
4774928,Kim Tin Hotel 錦田賓館,24626867,Dennis,,Yuen Long,22.4416,114.06194,Private room,300,1,0,,,1,365,0,
4797773,Student hotel for 1 or 2_La Bois,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,600,90,241,2019-11-13,2.58,13,174,0,
4798868,JW Rm6 for 2ppl (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17053,Private room,326,1,52,2022-08-27,0.55,11,362,1,
4811467,JW  Rm no.2 for 3ppl(3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.32002,114.17056,Private room,371,1,88,2019-05-18,0.94,11,362,0,
4834521,MongKok Rm6 (3mins to subway) 2ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,299,1,54,2019-04-22,0.58,11,339,0,
4841805,JW Rm3 for 4 ppl  (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31986,114.17053,Private room,399,1,100,2019-05-20,1.07,11,358,0,
4849950,location location location,8320211,A J,,Central & Western,22.27776,114.15474,Entire home/apt,3000,7,0,,,1,88,0,
4856303,MongKok Rm11 (3mins to subway) 2ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17055,Private room,336,1,54,2019-04-13,0.57,11,362,0,
4866210,MongKok Rm1 (3mins to subway) 3ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.31989,114.17053,Private room,320,1,76,2019-05-02,0.81,11,361,0,
4869749,MongKok Rm8 (3mins to subway) 2ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17054,Private room,332,1,82,2019-04-30,0.87,11,362,0,
4881223,JW Rm5 for 4 ppl  (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31998,114.17056,Private room,399,1,92,2019-11-20,0.98,11,362,0,
4892293,MongKok Rm5 (3mins to subway) 2ppl,24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,336,1,88,2022-08-21,0.95,11,360,1,
4917693,WM HOSTEL | Authentically HK,634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Hotel room,236,2,115,2019-11-21,1.23,6,0,0,
4920159,Modern cosy studio with balcony,25341602,Jane,,Yau Tsim Mong,22.30666,114.16939,Entire home/apt,608,2,142,2017-12-11,1.51,1,258,0,
4959717,JW Twin Rm no.1 (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,329,1,71,2019-03-31,0.76,11,362,0,
5017980,Newly renovated Private Rm @ Jordan,25886059,Anthony,,Yau Tsim Mong,22.30523,114.17142,Private room,363,2,314,2022-02-27,3.38,15,73,3,
5036625,SPECTACULAR Seaview NICE Room,15586744,Sven,,Sai Kung,22.29439,114.27338,Private room,500,28,51,2020-01-10,0.56,15,263,0,
5042965,SW07-Harbour View,23128629,Yu,,Central & Western,22.28822,114.14862,Entire home/apt,1380,2,188,2022-08-23,2.04,4,150,7,
5074403,Student hostel for 1 or 2_La Grand,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,700,90,227,2019-11-15,2.44,13,107,0,
5080694,Modern Bohemian Rooftop Oasis,3833083,M,,Wan Chai,22.27837,114.18089,Entire home/apt,1299,2,60,2018-01-09,0.65,1,362,0,
5110764,"Modern room @ Sai Ying Pun, HK island",8885305,Daniel,,Central & Western,22.28727,114.14239,Private room,800,1,122,2019-10-08,1.33,1,350,0,
5158538,Stylish renovated Twin Rm @ Jordan,25886059,Anthony,,Yau Tsim Mong,22.30683,114.17244,Private room,411,2,274,2022-08-22,2.96,15,46,1,
5163619,實惠家庭六人房,10625315,H.Z,,Yau Tsim Mong,22.31988,114.17053,Private room,645,1,10,2018-12-30,0.11,7,118,0,
5180563,家庭便利五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17062,Private room,639,1,51,2019-07-28,0.55,7,302,0,
5207367,日租250元最少租28晚。兩人房間雙人床。鄰近香港城市大學近地铁站，交通便捷，整潔清靜，治安良好。,15955656,Ken,,Sham Shui Po,22.3333,114.16546,Entire home/apt,250,28,44,2019-05-04,0.52,2,290,0,
5208678,日租250元最少租28晚。兩人房間上下層床。鄰近香港城市大學近地鉄站，清靜整潔，交通便捷，治安良好。,15955656,Ken,,Sham Shui Po,22.33316,114.16513,Entire home/apt,250,28,29,2020-08-22,0.31,2,289,0,
5221596,Room3) Two single bed & private washroom,27017711,Frank,,Yau Tsim Mong,22.3208,114.17091,Private room,364,1,195,2021-01-01,2.69,6,0,0,
5223888,"COZY, Nice, clean Room wifi",27029530,Cosy Room,,Yau Tsim Mong,22.31232,114.16947,Private room,883,30,2,2018-04-30,0.03,1,91,0,
5242323,Jardine Studio - Japanese Style Tatami Room A,27132196,V,,Wan Chai,22.28001,114.18653,Private room,600,14,2,2017-11-05,0.03,3,76,0,
5243206,溫馨家庭五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17074,Private room,631,1,18,2019-02-03,0.21,7,302,0,
5255754,"Unique, spacious & superbly located",1038014,Eyal,,Central & Western,22.28444,114.15101,Entire home/apt,800,7,76,2022-09-11,0.83,1,72,1,
5271925,實惠便利四人房,10625315,H.Z,,Yau Tsim Mong,22.31979,114.17078,Entire home/apt,580,1,38,2019-04-23,0.43,7,302,0,
5283747,New Modern Twin Room @ Jordan,25886059,Anthony,,Yau Tsim Mong,22.30544,114.17267,Private room,363,2,298,2022-08-29,3.25,15,69,5,
5325455,Modern double room by Anthony @ Jordan,25886059,Anthony,,Yau Tsim Mong,22.30513,114.17138,Private room,363,2,299,2022-08-31,3.25,15,50,4,
5464143,5號房@香港萬悅賓館,28140685,Angel,,Yau Tsim Mong,22.2973,114.17253,Private room,299,1,119,2019-12-11,1.33,10,171,0,
5465122,Room No.1 @HK WAN YUE HOTEL,28140685,Angel,,Yau Tsim Mong,22.29728,114.17249,Private room,414,1,221,2020-03-08,2.41,10,171,0,
5465183,#3 尖沙咀 1分钟地铁 豪华 超大床 双人房 独立浴室,28140685,Angel,,Yau Tsim Mong,22.29728,114.17253,Private room,388,1,28,2017-10-03,0.32,10,355,0,
5465211,6號房 香港萬悅賓館,28140685,Angel,,Yau Tsim Mong,22.29749,114.17259,Private room,465,1,86,2019-12-09,1.03,10,356,0,
5484418,2號房@HK WAN YUE HOTEL香港萬悅賓館,28140685,Angel,,Yau Tsim Mong,22.29747,114.1726,Private room,388,1,141,2022-03-21,1.58,10,355,1,
5491259,Beautiful flat in the heart of HK,24017815,Alex,,Central & Western,22.28295,114.15344,Entire home/apt,550,3,22,2022-06-03,0.25,2,43,3,
5535344,Beautiful and Chic Apartment,14593925,Patricia,,Sham Shui Po,22.33797,114.13855,Entire home/apt,1357,3,73,2022-07-24,0.88,2,168,3,
5678100,"Quiet 2BR, 6min CausewayBay MTR TimeSq, nr HKCEC",29005537,Andrea,,Wan Chai,22.27862,114.18712,Entire home/apt,1256,14,163,2022-08-11,1.79,3,309,7,
5697492,REMARKABLE Modern 2 BEDRM Unit 20mins Downtown,15586744,Sven,,Sai Kung,22.30151,114.25075,Entire home/apt,1500,28,23,2021-08-30,0.29,15,168,0,
5762711,#601 Cozy Double room by Dego,22121523,Emilie,,Yau Tsim Mong,22.29964,114.17162,Private room,1000,28,0,,,1,364,0,
5839682,交通非常方便一室一卫双人床. 入住2人,28839213,YingPing,,Yau Tsim Mong,22.30572,114.17098,Private room,700,1,1,2016-10-21,0.01,3,350,0,
5874991,4人家庭房 /4people Private Room Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.3207,114.17109,Private room,600,14,27,2019-07-26,0.33,17,353,0,
5875014,Double Bed Private Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.32076,114.17034,Private room,400,7,6,2016-09-21,0.08,17,257,0,
5875626,hi,30511461,Hohohoman,,Sham Shui Po,22.33956,114.17156,Entire home/apt,1100,1,0,,,1,365,0,
5889408,Cozy & Convenient,30578077,Carris,,Yau Tsim Mong,22.30066,114.17346,Entire home/apt,455,5,74,2022-08-28,0.82,1,295,2,
5946787,Room with a view (Near Airport and AsiaWorld Expo),83267,Vikas,,Islands,22.29371,113.94935,Private room,375,32,97,2019-01-15,1.15,1,365,0,
5959060,Village House in Local Area (5-min walk to Beach),30934067,Joe,,Islands,22.26716,113.99594,Entire home/apt,547,3,144,2022-09-04,1.60,1,305,8,
5971306,Single Room Private Bathroom 單人套房 (1),30098437,Dragon Hostel,,Yau Tsim Mong,22.31884,114.17007,Private room,258,3,17,2019-04-28,0.22,17,257,0,
5992273,2 Min To MTR independent Double(Private Bathroom),31113999,Selena,,Yau Tsim Mong,22.31676,114.16959,Private room,414,1,289,2022-09-03,3.51,21,321,1,
6007598,Lovely country side flat,26721995,Sabrina,,Islands,22.27299,114.00301,Entire home/apt,1500,2,47,2022-09-01,0.54,1,118,29,
6007711,Clean Room good for 2 near Mong kok MTR,24275081,Ah,,Yau Tsim Mong,22.32081,114.17025,Hotel room,270,1,9,2018-10-27,0.10,10,0,0,
6010103,Rare colonial 2BD 1-6ppl soho huge open living,23547195,Kate,,Central & Western,22.2809,114.15135,Entire home/apt,2850,4,19,2017-11-30,0.22,1,0,0,
6038067,Hop Inn - 4 Bed Mixed Dorm,2846792,Hop Inn,,Yau Tsim Mong,22.29684,114.17579,Shared room,206,1,8,2016-11-22,0.09,7,91,0,
6098189,"Fantastic and sweet 3 BRs 8pax,1 min mtr",26936781,Wing,,Yau Tsim Mong,22.31195,114.16943,Entire home/apt,1150,3,99,2020-01-28,1.17,1,325,0,
6120946,Location! Location ! Location!,24275081,Ah,,Yau Tsim Mong,22.31908,114.1716,Private room,896,1,1,2019-05-12,0.02,10,72,0,
6158116,"1 min MTR, comfortable balcony",31947768,Nuts,,Yau Tsim Mong,22.30194,114.17242,Entire home/apt,427,28,24,2022-05-17,0.29,22,56,1,
6238727,Comfort 2 bed rooms for group,29831285,Lulu,,Yau Tsim Mong,22.32559,114.16604,Entire home/apt,1509,1,147,2021-03-28,1.69,5,319,0,
6276711,Modern Suite at Prince Edward,30747111,Charlie,,Tsuen Wan,22.39535,114.11003,Private room,600,3,1,2016-02-13,0.01,1,358,0,
6348825,MongKok CBC ExquisiteTriple Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,702,1,207,2022-08-20,2.52,21,317,1,
6349168,Comfy Twin bed room- 2 Min to MTR,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Hotel room,635,1,52,2020-11-14,0.64,21,326,0,
6349365,2 Min To MTR independent Quad Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,549,1,102,2020-01-12,1.23,21,253,0,
6404673,The monthly rental near MTR,24275081,Ah,,Yau Tsim Mong,22.32063,114.17143,Private room,1000,1,5,2019-02-17,0.06,10,207,0,
6409693,MongKok CBC Exquisite Double Room(Private Bathroom,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,490,1,219,2022-09-10,2.70,21,323,4,
6416090,Double Room,19614862,Falix,,Yau Tsim Mong,22.31793,114.16979,Private room,400,7,4,2017-10-23,0.06,5,365,0,
6427423,Quiet House next to the downtown independent,32833476,Jianneng,,Sha Tin,22.38613,114.18676,Private room,1285,3,13,2017-01-08,0.15,1,364,0,
6458947,Clean & cozy rm for 2 pax in Mong kok (Twin Room),31113999,Selena,,Yau Tsim Mong,22.31677,114.16959,Private room,635,1,139,2019-12-02,1.69,21,323,0,
6496401,SW06-courtyard view,23128629,Yu,,Central & Western,22.28808,114.14829,Entire home/apt,1388,2,176,2022-03-18,2.00,4,348,5,
6548225,Great Location Midlevels Escalator/Soho Covid safe,34251216,Liz,,Central & Western,22.27943,114.15025,Entire home/apt,418,3,34,2022-08-04,0.39,1,48,12,
6564083,SPK02-a hidden gem in old Kowloon 680 sqft,23128629,Yu,,Wong Tai Sin,22.33564,114.19696,Entire home/apt,1799,2,24,2022-08-15,0.30,4,314,7,
6581585,"MongKok CBC,2 mins to MTR,Private Twin room",31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Hotel room,412,1,19,2022-09-06,0.23,21,307,2,
6664678,Double bed Room-1,19614862,Falix,,Yau Tsim Mong,22.31785,114.16981,Private room,390,7,1,2015-10-04,0.01,5,358,0,
6678177,Family Room,19614862,Falix,,Yau Tsim Mong,22.31841,114.17034,Private room,564,1,6,2017-10-16,0.07,5,365,0,
6686114,Bright charming flat with pool and sea view,7242884,Ines,,Central & Western,22.27559,114.12841,Entire home/apt,1600,7,0,,,1,0,0,
6722851,"Single Rm@Inn Square, Jordan, TST#8",34642523,Inn Square,,Yau Tsim Mong,22.30787,114.16555,Entire home/apt,140,28,73,2020-04-05,0.83,12,258,0,
6770407,"Single Rm@Inn Square, Jordan, TST#6",34642523,Inn Square,,Yau Tsim Mong,22.30699,114.16571,Entire home/apt,150,28,57,2021-10-31,0.65,12,258,1,
6770795,"Single Rm@Inn Square, Jordan, TST#7",34642523,Inn Square,,Yau Tsim Mong,22.30804,114.16636,Entire home/apt,150,28,58,2022-03-01,0.67,12,0,1,
6771249,"Single Rm@Inn Square, Jordan, TST#2",34642523,Inn Square,,Yau Tsim Mong,22.30676,114.16686,Private room,140,28,51,2021-09-13,0.58,12,258,0,
6823609,旺角女人街旁，洁净五人房,35740627,Haiyang,,Yau Tsim Mong,22.31859,114.17121,Private room,693,1,1,2016-08-16,0.01,7,256,0,
6823719,旺角女人街旁， 舒适两人房,35740627,Haiyang,,Yau Tsim Mong,22.31639,114.16977,Private room,550,1,19,2022-08-22,0.22,7,355,1,
6824049,"Beside Lady Market, econonic suite",35740627,Haiyang,,Yau Tsim Mong,22.31651,114.17103,Private room,586,1,4,2022-08-25,0.05,7,0,2,
